column,column_name
PLND_CST_AMT,planned_cost_amount
PLND_DT,planned_date
PLND_DT_DST_IND,planned_date_daylight_saving_time_indicator
PLND_DT_TM,planned_time
PLND_ITEM_QTY,planned_item_quantity
PLND_ORDER_CNT,"planned_order_count,planned_order_count"
PLND_RTL_AMT,planned_retail_amount
PLND_SLS_AMT,"planned_sale_amount,planned_sales_amount"
PLNGRM_LST,planogram_list_text
PLNG_IND,planning_indicator
PLNR_FCST_QTY,"planner_forecast_quantity,planner_forecast_quantity"
PLNR_FCST_VOL_ID,"planner_forecast_volume_id,planner_forecast_volume_id"
PLN_LEAD_DAYS,plan_lead_days
PLN_LEAD_DAY_CNT,"plan_lead_day_count,plan_lead_day_count"
PLST_BRK_ACT_AREA_CHG_CODE,plst_brk_act_area_charge_code
PLST_BRK_LOCATION_CHG_CODE,plst_brk_act_location_charge_code
PMR_AFLT_CLASS_ID,"pmr_affiliate_class_id,pmr_affiliate_class_id,pmr_affiliate_class_id"
PMR_AFLT_CLASS_NM,"pmr_affiliate_class_name,pmr_affiliate_class_name"
PMR_AFLT_DEPT_ID,"pmr_affiliate_department_id,pmr_affiliate_department_id,pmr_affiliate_department_id,pmr_affiliate_department_id,pmr_affiliate_department_id"
PMR_AFLT_DEPT_NM,pmr_affiliate_department_name
PMR_AFLT_ITEM_SKU_ID,"pmr_affiliate_item_guid,pmr_affiliate_item_guid"
PMR_AFLT_SELR_RTNG_TM_FRM_CD,affiliate_seller_rating_timeframe_code
PMR_AFLT_SKU_VER_EFF_END_DT,pmr_affiliate_sku_version_eff_end_date
PMR_AFLT_SKU_VER_EFF_END_TM,pmr_affiliate_sku_version_eff_end_tm
PMR_AFLT_SKU_VER_EFF_START_DT,"pmr_affiliate_sku_version_eff_start_date,pmr_affiliate_sku_version_eff_start_date"
PMR_AFLT_SKU_VER_EFF_START_TM,"pmr_affiliate_sku_version_eff_start_tm,pmr_affiliate_sku_version_eff_start_tm"
PMR_AFLT_SUB_DEPT_ID,"pmr_affiliate_sub_department_id,pmr_affiliate_sub_department_id,pmr_affiliate_sub_department_id,pmr_affiliate_sub_department_id"
PMR_AFLT_SUB_DEPT_NM,pmr_affiliate_sub_department_name
PMR_AFLT_WEB_ID,"affiliate_website_id,affiliate_website_id,price_manager_affiliate_website_id,price_manager_affiliate_website_id,pmr_affiliate_web_id,pmr_affiliate_web_id,pmr_affiliate_web_id"
PMR_AFLT_WEB_NM,affiliate_website_NUM
PMR_BBBY_ITEM_REVW_CNT,pmr_bbby_item_revw_cnt
PMR_BBBY_ITEM_RTNG,pmr_bbby_item_rtng
PMR_BBBY_ITM_RT_LS_CP_DT,pmr_bbby_itm_rt_ls_cp_dt
PMR_BBBY_ITM_RT_LS_CP_TIME_KEY,pmr_bbby_itm_rt_ls_cp_time_id
PMR_BBBY_STATUS_CD,BBBY_status_code
PMR_BBB_PRC_VAR_CD,pmr_bbb_price_variance_code
PMR_BBB_PRC_VAR_DESC,pmr_bbb_price_variance_description
PMR_BBB_PRC_VAR_ID,"pmr_bbb_price_variance_id,pmr_bbb_price_variance_id"
PMR_BEST_SELLER_CATG_ID,"best_seller_category_indicator,pmr_best_seller_category_id,pmr_best_seller_category_id"
PMR_BEST_SELLER_CATG_NM,pmr_best_seller_category_name
PMR_BEST_SELLER_FEED_ID,pmr_best_seller_feed_id
PMR_BEST_SELLER_SUB_CATG_ID,"best_seller_sub_category_indicator,pmr_best_seller_sub_category_id"
PMR_BEST_SELLER_SUB_CATG_NM,pmr_best_seller_sub_category_name
PMR_BEST_SLRS_DATA_EXCPTN_ID,pmr_best_sellers_data_exception_id
PMR_CMPTR_IN_CART_SCRAPE_CD,"competitor_in_cart_scrape_code,pmr_competitor_in_cart_scrape_code"
PMR_CMPTR_IN_CART_SCRAPE_DESC,competitor_in_cart_scrape_description
PMR_CMPTR_IN_CART_SCRAPE_ID,"competitor_in_cart_scrape_id,competitor_in_cart_scrape_id"
PMR_CMPTR_MKTPLACE_TYPE_CD,"competitor_marketplace_type_code,competitor_marketplace_type_code,competitor_marketplace_type_code,pmr_competitor_market_place_type_code"
PMR_CMPTR_MKTPLACE_TYPE_DESC,competitor_marketplace_type_description
PMR_CMPTR_PRC_VAR_CD,competitor_price_variance_code
PMR_CMPTR_PRC_VAR_DESC,competitor_price_variance_description
PMR_CMPTR_PRC_VAR_ID,competitor_price_variance_id
PMR_CMPTR_PRC_VAR_PCT_ID,"competitor_price_variance_PCT_id,competitor_price_variance_PCT_id"
PMR_CMPTR_STATUS_CD,competitor_status_code
PMR_CMPTR_WEB_ID,"competitor_website_id,competitor_website_id,competitor_website_id,competitor_website_id,price_manager_competitor_website_id,price_manager_competitor_website_id,competitor_website_id,competitor_website_id,competitor_website_id,pmr_competitor_web_id"
PMR_CMPTR_WEB_NM,competitor_website_name
PMR_CONCEPT_DESC,price_manager_concept_description
PMR_CONCEPT_ID,"price_manager_concept_id,price_manager_concept_id,price_manager_concept_id,price_manager_concept_id,price_manager_concept_id,price_manager_concept_id,price_manager_concept_id,price_manager_concept_id,price_manager_concept_id,pmr_concept_id,pmr_concept_id"
PMR_CONCEPT_Id,price_manager_concept_id
PMR_CONCEPT_NAME,price_manager_concept_name
PMR_CORE_DATA_EXCPTN_ID,pmr_core_data_exception_id
PMR_CORE_ITEM_STATUS_CD,core_item_status_code
PMR_CORE_ITEM_STATUS_DESC,core_item_status_description
PMR_COUNTRY_WEB_SITE_DESC,country_website_description
PMR_COUNTRY_WEB_SITE_ID,"country_website_id,price_manager_country_website_id,country_website_id,country_website_id"
PMR_EXCPTN_RSN_CD,"pmr_exception_reason_code,pmr_exception_reason_code,pmr_exception_reason_code"
PMR_EXCPTN_RSN_DESC,pmr_exception_reason_description
PMR_FILE_CNT_CD,file_count_code
PMR_PRC_AGGR_TYPE_DESC,price_manager_aggregation_type_description
PMR_PRC_AGGR_TYPE_ID,"price_manager_aggregation_type_id,price_manager_aggregation_type_id,price_manager_aggregation_type_id"
PMR_PRC_TYPE_DESC,price_type_lookup_description
PMR_PRC_TYPE_ID,"price_type_lookup_id,price_type_lookup_id,price_type_lookup_id"
PMR_PRC_VARIANCE_STATUS_CD,price_variance_status_code
PMR_PRC_VAR_GRP_CD,price_variance_group_code
PMR_PRC_VAR_GRP_DESC,price_variance_group_description
PMR_PRC_VAR_GRP_ID,"price_variance_group_id,price_variance_group_id,price_variance_group_id,price_variance_group_id"
PMR_PRC_VAR_GRP_SUPR_TYPE_CD,"price_variance_group_super_type_code,price_variance_group_super_type_code"
PMR_PRC_VAR_GRP_SUPR_TYPE_DESC,price_variance_group_super_type_description
PMR_SCRPD_STATUS_CD,"scrape_status_code,scrape_status_code"
PMR_SCRPD_STATUS_DESC,scrape_status_description
PMR_SCRPD_WEB_ID,"scrape_website_id,scrape_website_id,scrape_website_id,scrape_website_id,scrap_website_id,price_manager_scrapped_website_id,price_manager_scrapped_website_id,pmr_scrap_web_id,pmr_scrap_web_id,pmr_scrap_web_id,pmr_scrap_web_id"
PMR_SCRPD_WEB_NM,scrap_website_NUM
PMR_SKU_MATCH_TYPE_CD,"SKU_match_type_code,sku_match_type_code,pmr_sku_match_type_code"
PMR_SKU_MATCH_TYPE_DESC,SKU_match_type_description
PMR_SKU_MATCH_TYPE_ID,SKU_match_type_id
PMS_PROMO_EVENT_OFFER_DESC,promo_event_offer_description
PMS_PROMO_EVENT_OFFER_ID,"promo_event_offer_id,promo_event_offer_id"
PMS_PROMO_EVENT_RSN_DESC,promo_event_reason_descriptiom
PMS_PROMO_EVENT_RSN_ID,"promo_event_reason_id,promo_event_reason_id"
PMS_PROMO_EVENT_STATUS_ID,promo_event_status_id
PMS_PROMO_EVENT_TYPE_DESC,promo_event_type_lookup
PMS_PROMO_EVENT_TYPE_ID,"promo_event_event_id,promo_event_type_id"
PMT_CNT,payment_count
PMT_DEBIT_SETLMT_ID,payment_debit_settlement_id
PMT_SETLMT_AUTHZTN_CODE,"payment_settlement_authorization_code,payment_settlement_authorization_code"
PMT_SETLMT_BATCH_NUM,payment_settlement_batch_num
PMT_SETLMT_CARD_TYPE_CD,payment_settlement_card_type_code
PMT_SETLMT_CARD_TYPE_DESC,payment_settlement_card_type_description
PMT_SETLMT_CARD_TYPE_ID,"payment_settlement_card_type_id,payment_settlement_card_type_id"
PMT_SETLMT_ID,payment_settlement_id
PMT_SETLMT_MDIA_CODE,payment_settlement_media_code
PMT_SETLMT_MERCHT_REF_NUM,payment_settlement_merchant_reference_num
PMT_SETLMT_PAPR_DRFT_CD,payment_settlement_paper_draft_code
PMT_SETLMT_PAPR_DRFT_DESC,payment_settlement_paper_draft_description
PMT_SETLMT_PAPR_DRFT_ID,payment_settlement_paper_draft_id
PMT_SETLMT_PRCS_DT,payment_settlement_process_date
PMT_SETLMT_PROCSR_MERCHT_NUM,payment_settlement_processor_merchant_num
PMT_SETLMT_PROCSR_REF_NUM,payment_settlement_processor_reference_num
PMT_SETLMT_SEC_CODE_CD,payment_settlement_security_code
PMT_SETLMT_SEC_CODE_DESC,payment_settlement_security_description
PMT_SETLMT_SEC_CODE_ID,payment_settlement_security_id
PMT_SETLMT_SRC_FILE_NAME,payment_settlement_source_file_name
PMT_SETLMT_TNDR_SRC_TYPE_NAME,payment_settlement_tender_source_type_name
PMT_SETLMT_TRANS_TYPE_CD,"payment_settlement_transaction_type_code,payment_settlement_transaction_type_code,payment_settlement_transaction_type_code"
PMT_SETLMT_TRANS_TYPE_DESC,payment_settlement_transaction_type_description
PMT_SETLMT_UNMTCH_ID,payment_settlement_unmatched_id
PMT_STATUS_TYPE_DESC,ecom_payment_status_type_description
PNLTY_PCT,"penalty_percentage,penalty_percentage"
PNTS_TO_MAINTN_LVL,points_to_maintain_level
PNTS_TO_NXT_LVL,points_to_next_level
PNTS_TO_NXT_RWARD,points_to_next_reward
PNT_1,point_1
PNT_1_SIGN,point_1_sign
PNT_OF_ORIGN,"point_of_orign,point_of_origin_id"
POD_RECVD,proof_of_delivery_received_text
POD_RECVD_TXT,pod_received_text
POD_SIGN_DT,proof_of_delivery_signature_date
POD_SIGN_NAME,proof_of_delivery_signature_name
POD_SIGN_TM,proof_of_delivery_signature_time
POLITICALPARTY_INDIV_CD,politicalparty_indiv_code
POLITICALPARTY_INDIV_DESC,politicalparty_indiv_description
POLITICS_IND,"politics_indicator,politics_indicator,politics_indicator,politics_indicator,politics_indicator"
POM_CNCL_IND,pom_cancel_indicator
PONAME,po_name
POP_DNSTY_CODE,"population_density_code,population_density_code,population_density_code"
PORT_OF_ENTRY_ID,port_of_entry_id
PORT_OF_EXPT_ID,port_of_export_id
POSITION_DESC,position_description
POSITION_GRADE_CD,"position_grade_code,position_grade_code,position_grade_code,position_grade_code,position_grade_code,position_grade_code,position_grade_code,position_grade_code"
POSITION_GRADE_DESC,position_grade_description
POSITION_ID,"position_id,position_id,position_id"
POSITION_LEVEL,position_level
POSITION_SHORT_TITLE,position_short_code
POSITION_TITLE_CD,"position_title_code,position_title_code,position_title_code"
POSITION_TITLE_DESC,position_title_description
POSITION_TYPE_CD,"position_type_code,position_type_code,position_type_code,position_type_code,position_type_code,position_type_code,position_type_code,position_type_code"
POSITION_TYPE_DESC,position_type_description
POSITN_3_CHG_CD,position_3_change_code
POSITN_4_CHG_CD,position_4_change_code
POSITN_6_CHG_CD,position_6_change_code
POSITN_8_CHG_CD,position_8_change_code
POSITN_9_CHG_CD,position_9_change_code
POSITN_ON_SCRN,position_on_screen
POSN_ON_SCN,position_on_screen
POSTAGE_GRP,"postage_group,postage_group"
POSTAL_ADDRESS_ID,postal_address_id
POSTAL_CD,"postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,zipcode,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code,postal_code"
POSTAL_CODE_HH_CNT,postal_code_household_count
POSTAL_CODE_RAW_VAL,"postal_code_raw_value,postal_code_raw_value"
POSTDRCTNL_ADDR_CHG_CD,postdrctnl_addr_chg_cd
POSTED_NET_PURCH_FYYTD_CST_AMT,"ytd_net_purchase_posted_cost_amount,ytd_net_purchase_posted_cost_amount,ytd_net_purchase_posted_cost_amount"
POSTED_NET_PURCH_FYYTD_RTL_AMT,"ytd_net_purchase_posted_retail amount,ytd_net_purchase_posted_retail amount,ytd_net_purchase_posted_retail amount"
POSTED_WEEK_CODE,"posted_week_code,posted_week_code,posted_week_code"
POSTL_DLVRABLITY_STATUS_CD,postal_deliverability_status_code
POSTL_MAILING_ADDRESS_ID,postal_mailing_address_id
POSTL_PRMSSN_RSN_CD,postal_permission_reason_code
POSTL_PRMSSN_STATUS_CD,postal_permission_status_code
POSTNG_TS,posting_timestamp
POST_BOX_NUM,post_box_num
POST_DRCTNL,postfix_directional
POST_PIK_PK_SEEDING_CODE,post_pick_pack_seed_code
POST_PIK_PK_VAS_PRCS_CODE,post_pick_pack_value_added_service_code
POS_BANK_DEPOSIT_SOURCE_CD,"POS_bank_deposit_source_code,POS_bank_deposit_source_code"
POS_BANK_DEPOSIT_SOURCE_DESC,POS_bank_deposit_source_description
POS_CUST_LOYALTY_ID,point_of_sale_customer_loyalty_id
POS_DEPARTMENT_CD,"point_of_sale_department_code,merchandise_concept_format_name,pos_department_code"
POS_DEPARTMENT_DESC,pos_department_deacription
POS_DESC,"item_info_pos_description,pos_description"
POS_EML_OPT_NOTE_CD,POS_email_opt_note_code
POS_EML_OPT_NOTE_DESC,POS_email_opt_note_description
POS_EML_OPT_NOTE_ID,"POS_email_opt_note_id,point_of_sale_email_opt_in_note_id"
POS_FEATURE_DESC,POS_feature_description
POS_FEATURE_ID,"POS_feature_id,pos_feature_id"
POS_ITEM_SKU_NUM,"point_of_sale_item_sku_num,point_of_sale_item_sku_num,point_of_sale_item_sku_num,point_of_sale_item_sku_num,point_of_sale_item_sku_num,point_of_sale_item_sku_num,point_of_sale_item_sku_num,point_of_sale_item_sku_num,point_of_sale_item_sku_num"
POS_PRORATION_END_DATE,"POS_proration_end_date,pos_proration_end_date"
POS_PRORATION_IND,"POS_proration_indicator,pos_proration_indicator,pos_proration_indicator"
POS_PRORATION_START_DATE,"POS_proration_start_date,pos_proration_start_date"
POS_REGISTER_DESC,point_of_sale_register_description
POS_REGISTER_EVENT_TYPE_CD,"pos_register_event_type_code,pos_register_event_type_code,point_of_sale_register_event_type_code,point_of_sale_register_event_type_code"
POS_REGISTER_EVENT_TYPE_DESC,"pos_register_event_type_description,point_of_sale_register_event_type_description"
POS_REGISTER_ID,"point_of_sale_register_guid,pos_register_id,POS_register_id,point_of_sale_register_guid,pos_register_id,pos_register_id,pos_register_id,pos_register_guid,pos_register_guid,point_of_sale_register_id"
POS_REGISTER_NUM,"pos_register_num,POS_register_num,pos_register_num,pos_register_number"
POS_REGISTER_TYPE_CD,"POS_register_type_code,pos_register_type_code,pos_register_type_code"
POS_REGISTER_TYPE_DESC,"POS_register_type_description,pos_register_type_description"
POS_RETURN_AUTH_APRVL_CD,POS_authorization_approval_code
POS_RETURN_AUTH_APRVL_DESC,POS_authorization_approval_description
POS_RFUND_AMT,POS_refund_amount
POS_SCAN_CODE_VAL,"point_of_sale_scan_code_value,point_of_sale_scan_code_value,point_of_sale_scan_code_value,point_of sale_upc_code"
POS_STORE_ZIP_CD,pos_store_zip_code
POS_TRANS_TS,"point_of_sale_transaction_timestamp,point_of_sale_transaction_timestamp"
POS_VERSION_DESC,POS_version_description
POS_VERSION_END_DT,"POS_version_end_date,pos_version_end_date"
POS_VERSION_ID,"POS_version_id,POS_version_id,POS_version_id,point_of_sale_version_id,pos_version_id,pos_version_id"
POS_VERSION_START_DT,"POS_version_start_date,pos_version_start_date"
POTL_TO_SELL_WEB_IND,"potential_to_sell_web_indicator,potential_to_sell_web_indicator,potential_to_sell_web_indicator,potential_to_sell_web_indicator,potential_to_sell_web_indicator"
POTN_HZRD_PROD_CD_COMN_ID,potential_hazardous_product_code
POWER_BOATING_IND,"power_boating_indicator,power_boating_indicator,power_boating_indicator,power_boating_indicator,power_boating_indicator"
PO_AVAILABLE_DATE,po_available_date
PO_BCKORD_NUM,po_backorder_number
PO_BCK_ORDD_CNT,"po_back_order_count,po_back_order_count"
PO_BO_LN_IND,pre_order_back_order_line_indicator
PO_BUYER_NAME,"po_buyer_name,po_buyer_name"
PO_BUYER_NUM,po_buyer_number
PO_BUYER_NUMBER,"po_buyer_number,po_buyer_number"
PO_CNCL_DT,"po_cancel_date,po_cancel_date,po_cancel_date"
PO_CNT,"purchase_order_count,purchase_order_count,purchase_order_count"
PO_COST_AMT,po_cost_amount
PO_CREATE_DT,purchase_order_create_date
PO_CREATOR,"po_creator,po_creator"
PO_CRT_DT_EXCLN_WAIVR_IND,"po_create_date_exclude_waiver_indicator,po_create_date_exclude_waiver_indicator,po_create_date_exclude_waiver_indicator,po_create_date_exclude_waiver_indicator,po_create_date_exclude_waiver_indicator,po_create_date_exclude_waiver_indicator"
PO_DEST_CODE,po_destination_code
PO_DEST_DESC,po_destination_description
PO_DSTRBN_METH,po_distribution_method
PO_ENTRY_DATE,"po_entry_date,po_entry_date"
PO_ENTRY_DATE_TIME_KEY,"po_entry_timestamp,po_entry_timestamp"
PO_ENTRY_DT,"po_entry_date,po_entry_date,po_entry_date,po_entry_date"
PO_ENTRY_FSCL_PRD_ID,"po_entry_fp_id,po_entry_fp_id"
PO_ENTRY_FSCL_PRD_STRT_DT,"po_entry_fp_start_date,po_entry_fp_start_date"
PO_FIRST_RECEIVED_DATE,"po_first_received_date,po_first_received_date"
PO_ID,"purchase_order_number_id,po_id,po_id,po_id,po_id,po_id,purchase_order_id,purchase_order_id,po_id,po_number_id,po_number_id,po_number_id,po_number_id,po_number_id,po_number_id,po_number_id,po_number_id,po_number_id,po_number_id,po_number_id,po_number_id,po_number_id"
PO_IMPRT_IND,po_import_indicator
PO_KEY,"purchase_order_guid,purchase_order_guid,purchase_order_guid,legacy_dw_po_key,purchase_order_guid,purchase_order_guid,purchase_order_id,purchase_order_id"
PO_LAST_CHANGE_DATE,"po_last_change_date,po_last_change_date"
PO_LAST_RECEIVED_DATE,"po_last_received_date,po_last_received_date"
PO_LD_NUM,po_ld_number
PO_LINE_ITEM_CANCEL_DATE,po_line_item_cancel_date
PO_LINE_ITEM_STATUS,po_line_item_status
PO_LINE_NUM,"po_line_number,po_line_number"
PO_LN_ID,po_line_id
PO_LN_VER_EFF_DT,po_line_ver_eff_date
PO_LN_VER_EFF_END_DT,po_line_ver_eff_end_date
PO_LN_VER_EFF_END_TM,po_line_ver_eff_end_tm
PO_LN_VER_EFF_TM,po_line_ver_eff_tm
PO_NEW_STORE_ORDER_FLAG,"po_new_store_order_flag,po_new_store_order_flag,po_new_store_order_flag"
PO_NEW_STORE_ORDER_FLAG_DESC,po_new_store_order_flag_description
PO_NOTES_TXT,"purchase_order_note_text,purchase_order_note_text,purchase_order_note_text"
PO_NOTE_1,po_note_1
PO_NOTE_2,po_note_2
PO_NOTE_3,po_note_3
PO_NOTE_FLAG,"po_note_flag,po_note_log"
PO_NUM,"po_number,po_number,po_code,po_code,po_code,po_code,po_code,po_code,po_code,po_code,po_code,po_code,po_code,po_code,po_number_id"
PO_NUMBER,"po_number,po_number,po_number,po_number,purchase_order_number,purchase_order_number"
PO_NUM_LIST,po_number_list_text
PO_ORGINATING_LOCATION_KEY,po_originating_location_id
PO_ORIGINATING_LOCATION_KEY,po_originating_location_id
PO_PRNT_FLG,po_print_flag
PO_RECVR_DTL_LINE_NUM,po_receiver_detail_line_number
PO_RTL_AMT,po_retail_amount
PO_SHIP_DT,purchase_order_ship_date
PO_SHIP_WEEK_TIMEKEY,po_shipment_week_timestamp
PO_SHP_COST,"po_ship_cost_amount,po_ship_cost_amount"
PO_SHP_DT,purchase_ship_date
PO_SHP_DT_WAIVR_IND,"po_ship_date_waiver_indicator,po_ship_date_waiver_indicator,vendor_store_waiver_indicator,vendor_store_waiver_indicator"
PO_SHP_QTY,"po_ship_quantity,po_ship_quantity"
PO_SHP_TIME_KEY,purchase_ship_time_id
PO_SKU_EXTD_COST,"po_sku_extend_cost_amount,po_sku_extend_cost_amount"
PO_SKU_UNIT_COST,"po_sku_unit_cost_amount,po_sku_unit_cost_amount"
PO_STATUS,"po_status,po_status"
PO_STATUS_CODE,po_status_code
PO_STATUS_DESC,po_status_description
PO_STATUS_DESCRIPTION,"po_status_description,po_status_description"
PO_STAT_TYPE_CD,po_stat_type_code
PO_STAT_TYPE_DESC,po_stat_type_description
PO_TERMS_CD,po_terms_code
PO_TOT_CASES_CNT,po_total_case_count
PO_TOT_CST_AMT,po_total_cost_amount
PO_TOT_RTL_AMT,po_total_retail_amount
PO_TOT_UNITS_CNT,po_total_unit_count
PO_TOT_VAT_AMT,po_total_vat_amount
PO_TOT_WT_AMT,po_total_weight_amount
PO_TYPE,"po_type,po_type,po_type"
PO_TYPE_CD,po_type_code
PO_TYPE_CODE,po_type_code
PO_TYPE_DESC,"po_type_description,po_type_description"
PO_TYPE_DESCRIPTION,"po_type_description,po_type_description"
PO_UND_SHPD_CNT,"po_under_shipped_count,po_under_shipped_count"
PO_USR_ID,po_user_id
PO_VENDOR_KEY,"po_vendor_party_id,po_vendor_party_id,po_vendor_party_id"
PO_VENDOR_NUMBER,"po_vendor_number,po_vendor_number,po_vendor_number"
PO_VER_EFF_END_DT,po_ver_eff_end_date
PO_VER_EFF_END_NS,po_ver_eff_end_ns
PO_VER_EFF_END_TM,po_ver_eff_end_tm
PO_VER_EFF_NS,po_ver_eff_ns
PO_VER_EFF_STRT_DT,po_ver_eff_strt_date
PO_VER_EFF_TM,po_ver_eff_tm
PO_YEAR,po_year
PP_INDIV_1_CD,"political_party_individual_1_code,political_party_individual_1_code,political_party_individual_1_code,political_party_individual_1_code,political_party_individual_1_code"
PP_INDIV_2_CD,"political_party_individual_2_code,political_party_individual_2_code,political_party_individual_2_code,political_party_individual_2_code,political_party_individual_2_code"
PP_INDIV_3_CD,"political_party_individual_3_code,political_party_individual_3_code,political_party_individual_3_code,political_party_individual_3_code,political_party_individual_3_code"
PP_INDIV_4_CD,"political_party_individual_4_code,political_party_individual_4_code,political_party_individual_4_code,political_party_individual_4_code,political_party_individual_4_code"
PP_INDIV_5_CD,"political_party_individual_5_code,political_party_individual_5_code,political_party_individual_5_code,political_party_individual_5_code,political_party_individual_5_code"
PP_INPUT_INDIV_CD,"political_party_input_individual_code,political_party_input_individual_code,political_party_input_individual_code,political_party_input_individual_code,political_party_input_individual_code"
PRCH_QUANITY,purchase_quantity
PRCSD,processed_indicator
PRCSD_IND,processed_indicator
PRCSG_FLAG_CODE,process_flag_code
PRCS_BY_USR_ID,process_by_user_id
PRCS_DT,"process_date,process_date"
